id,source_org,source_file,original_id,type,name,address,city,state,zip_code,county,location_description,phone,url,latitude,longitude,latlng_source,date_from,date_to,SNAP,WIC,FMNP,fresh_produce,food_bucks,free_distribution,open_to_spec_group,data_issues
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,64266,summer meal site,Kidsplay Pgh,Market Square,Pittsburgh,PA,,Allegheny,,4122443911.0,,40.44039938,-80.00252379,USDA Food and Nutrition Service,2019-06-18,2019-08-08,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,90191,summer meal site,Carnegie Library Of Pittsburgh-East Liberty,130 S Whitfield Street,Pittsburgh,PA,,Allegheny,,4123638232.0,,40.46140341,-79.92590182,USDA Food and Nutrition Service,2019-06-18,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,90192,summer meal site,Carnegie Library Of Pittsburgh-Knoxville,400 Brownsville Road,Pittsburgh,PA,,Allegheny,,4123816543.0,,40.41316744,-79.98892026,USDA Food and Nutrition Service,2019-06-18,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,148186,summer meal site,Carnegie Free Library Of Swissvale,1800 Monongahela Ave,Pittsburgh,PA,,Allegheny,,4127312300.0,,40.42264517,-79.89090104,USDA Food and Nutrition Service,2019-06-10,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,128900,summer meal site,Clairton,501 Waddell Street,Clairton,PA,,Allegheny,,4104414599.0,,40.29399322,-79.88625878,USDA Food and Nutrition Service,2019-07-01,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,128927,summer meal site,Kinnard Field,2300 Reed Street,Pittsburgh,PA,,Allegheny,,4128522736.0,,40.44432475,-79.97328991,USDA Food and Nutrition Service,2019-07-01,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,148078,summer meal site,Bible Center Church,717 North Homewood Avenue,Pittsburgh,PA,,Allegheny,,4025471665.0,,40.45613092,-79.89681239,USDA Food and Nutrition Service,2019-06-24,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,148194,summer meal site,Cea - Homewood Safe Passage,1406 Cornell Street,Mckeesport,PA,,Allegheny,,4126070802.0,,40.34627181,-79.85778607,USDA Food and Nutrition Service,2019-07-01,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,148253,summer meal site,Clairton Family Center,734 Miller Avenue,Clairton,PA,,Allegheny,,4122333813.0,,40.28897471,-79.88450912,USDA Food and Nutrition Service,2019-06-24,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,148599,summer meal site,Hulton Arbors Community Room,815 Arbor Lane,Verona,PA,,Allegheny,,4127937050.0,,40.51350057,-79.80535295,USDA Food and Nutrition Service,2019-06-24,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,148771,summer meal site,Macedonia Baptist Church,17 Cochran Street,Duquesne,PA,,Allegheny,,8622159639.0,,40.36643409,-79.84390041,USDA Food and Nutrition Service,2019-07-15,2019-07-19,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,91256,summer meal site,Mount Carmel Baptist Church,90 Port Perry Road,North Versailles,PA,,Allegheny,,4122169684.0,,40.38596274,-79.83266422,USDA Food and Nutrition Service,2019-07-08,2019-07-19,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,74421,summer meal site,Pace School,2432 Greensburg Pike,Pittsburgh,PA,,Allegheny,,4122441900.0,,40.43930459,-79.85469241,USDA Food and Nutrition Service,2019-07-01,2019-08-01,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,87941,summer meal site,Project Destiny,3737 Brighton Road,Pittsburgh,PA,,Allegheny,,4122311258.0,,40.48417732,-80.03584668,USDA Food and Nutrition Service,2019-06-24,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,6594,summer meal site,Second Baptist Church,108 West 12Th Avenue,Homestead,PA,,Allegheny,,4124610206.0,,40.40345141,-79.90941237,USDA Food and Nutrition Service,2019-08-05,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149069,summer meal site,Propel - Andrew Street High School,605 E. Tenth Ave.,Munhall,PA,,Allegheny,,4126897328.0,,40.40754044,-79.90147259,USDA Food and Nutrition Service,2019-06-24,2019-08-01,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149070,summer meal site,Propel - Braddock Elementary,1500 Yost Blvd.,Braddock Hills,PA,,Allegheny,,4129651599.0,,40.40958889,-79.85613256,USDA Food and Nutrition Service,2019-06-24,2019-07-12,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149071,summer meal site,Propel - Braddock Hills High School,1500 Yost Blvd (High School Building),Braddock Hills,PA,,Allegheny,,4127219079.0,,40.40958889,-79.85613256,USDA Food and Nutrition Service,2019-06-24,2019-08-01,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149072,summer meal site,Propel - East,1611 Monroeville Avenue,Turtle Creek,PA,,Allegheny,,4129796063.0,,40.40914949,-79.81526816,USDA Food and Nutrition Service,2019-06-24,2019-07-12,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149073,summer meal site,Propel - Hazelwood,5401 Glenwood Avenue,Pittsburgh,PA,,Allegheny,,4122168312.0,,40.40377672,-79.93863534,USDA Food and Nutrition Service,2019-06-24,2019-07-26,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149074,summer meal site,Propel - Homestead,129 E. Tenth Ave.,Homestead,PA,,Allegheny,,4129797271.0,,40.40515769,-79.91030978,USDA Food and Nutrition Service,2019-06-24,2019-08-01,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149075,summer meal site,Propel - Mckeesport,2412 Versailles Avenue,Mckeesport,PA,,Allegheny,,4129139104.0,,40.34565766,-79.84816654,USDA Food and Nutrition Service,2019-06-24,2019-08-01,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149076,summer meal site,Propel - Montour Elementary,340 Bilmar Drive,Pittsburgh,PA,,Allegheny,,4125274527.0,,40.454622,-80.10665635,USDA Food and Nutrition Service,2019-06-24,2019-07-12,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149078,summer meal site,Propel - Northside,1805 Buena Vista Street,Pittsburgh,PA,,Allegheny,,4123905157.0,,40.45993988,-80.01554675,USDA Food and Nutrition Service,2019-06-24,2019-08-01,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149079,summer meal site,Propel - Pitcairn,435 Agatha Street,Pitcairn,PA,,Allegheny,,4126580974.0,,40.40431172,-79.77933862,USDA Food and Nutrition Service,2019-06-24,2019-07-26,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,148822,summer meal site,Mellon Park Spray Park,Fifth And Penn Avenue (Next To The Tennis Bubble),Pittsburgh,PA,,Allegheny,,4122443911.0,,40.453992,-79.9123725,USDA Food and Nutrition Service,2019-06-18,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,147975,summer meal site,Allentown Learning And Engagement Center (Alec),827 E Warrington Avenue,Pittsburgh,PA,,Allegheny,,4126208282.0,,40.42183551,-79.9926925,USDA Food and Nutrition Service,2019-06-18,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149549,summer meal site,Yp Mckeesport,2901 Brownlee Street,Mckeesport,PA,,Allegheny,,4125894073.0,,40.35104307,-79.84323636,USDA Food and Nutrition Service,2019-06-24,2019-08-01,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149551,summer meal site,Yp Wilkinsburg,1117 Wood Street,Wilkinsburg,PA,,Allegheny,,4125121686.0,,40.44511894,-79.88394992,USDA Food and Nutrition Service,2019-06-24,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,148699,summer meal site,Larosa B & G,901 Ravine Street,Mckeesport,PA,,Allegheny,,4124000250.0,,40.348032200000006,-79.85307582,USDA Food and Nutrition Service,2019-06-24,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149077,summer meal site,Propel - Montour High School,2401 Steubenville Pike,Mckees Rocks,PA,,Allegheny,,4127791055.0,,40.45099073,-80.13818875,USDA Food and Nutrition Service,2019-06-24,2019-08-01,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,148195,summer meal site,Cea - Mckeesport Safe Passage,1406 Cornell Street,Mckeesport,PA,,Allegheny,,4126070802.0,,40.34627181,-79.85778607,USDA Food and Nutrition Service,2019-07-01,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,148524,summer meal site,Gwen'S Girls - Northside,711 W Commons,Pittsburgh,PA,,Allegheny,,4126082309.0,,40.45251204,-80.00780567,USDA Food and Nutrition Service,2019-06-24,2019-08-15,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,148525,summer meal site,Gwen'S Girls - Wilkinsburg,1256 Franklin Avenue,Wilkinsburg,PA,,Allegheny,,4124783929.0,,40.43785959,-79.8745267,USDA Food and Nutrition Service,2019-06-24,2019-08-15,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149544,summer meal site,Youth Opportunities,282 St. Clair Ave,Clairton,PA,,Allegheny,,4122120305.0,,40.29197266,-79.88125471,USDA Food and Nutrition Service,2019-06-25,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,114184,summer meal site,Bethany Center,7745 Tioga Street,Pittsburgh,PA,,Allegheny,,4123711811.0,,40.45053155,-79.88825242,USDA Food and Nutrition Service,2019-07-01,2019-08-01,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149234,summer meal site,Spartan Community Center,134 E Elizabeth Street,Pittsburgh,PA,,Allegheny,,4127263379.0,,40.40731067,-79.94182657,USDA Food and Nutrition Service,2019-06-24,2019-07-26,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149194,summer meal site,Sharpsburg Family Worship Center,600 Clay Street,Sharpsburg,PA,,Allegheny,,4127191983.0,,40.49521649,-79.93583066,USDA Food and Nutrition Service,2019-06-17,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,117627,summer meal site,Children Of Promise Multipurpose Development Center Inc,337 Shaw Ave,Clairton,PA,,Allegheny,,4125134130.0,,40.29684567,-79.88202812,USDA Food and Nutrition Service,2019-07-15,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,148484,summer meal site,Giving Heart Community Center,816 Climax Street,Pittsburgh,PA,,Allegheny,,4129042188.0,,40.41997553,-79.99281047,USDA Food and Nutrition Service,2019-06-26,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149440,summer meal site,Volunteers Of America,1850 Main Street,Pittsburgh,PA,,Allegheny,,4127825344x706,,40.49430133,-79.91936652,USDA Food and Nutrition Service,2019-06-26,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,95154,summer meal site,Millvale Library,213 Grant Avenue,Millvale,PA,,Allegheny,,4128227081.0,,40.47896744,-79.97149546,USDA Food and Nutrition Service,2019-06-26,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,151615,summer meal site,Swissvale Library,1800 Monongahela Ave,Swissvale,PA,,Allegheny,,4127311300x5170,,40.42265417,-79.89089654,USDA Food and Nutrition Service,2019-07-08,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,151684,summer meal site,Woodland Hills Wilkins Primary School,362 Churchill Rd,Wilkins,PA,,Allegheny,,4127311300x5170,,40.43079698,-79.82841432,USDA Food and Nutrition Service,2019-07-29,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,151427,summer meal site,Northview Heights Playground,2610 Maple Ave (Mcnaugher School),Pittsburgh,PA,,Allegheny,,8142186920.0,,40.47179949,-80.00806606,USDA Food and Nutrition Service,2019-07-08,2019-08-30,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,63457,summer meal site,Brookline Recreation Center,1200 Oakridge Avenue,Pittsburgh,PA,,Allegheny,,4125713222.0,,40.3912613,-80.01296439,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,114110,summer meal site,Arlington Gym,2201 Salisbury Street (At Spray Park Location (Next To Baseball Field)),Pittsburgh,PA,,Allegheny,,4124888397.0,,40.41904949,-79.97522733,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,52710,summer meal site,Jeron X Grayson Center,1852 Enoch Street,Pittsburgh,PA,,Allegheny,,4122622737x4,,40.444695,-79.98295616,USDA Food and Nutrition Service,2019-06-24,2019-08-08,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,84644,summer meal site,A.S. Wee Care,3004 Stayton Street,Pittsburgh,PA,,Allegheny,,4127320315.0,,40.47211598,-80.02814865,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,76326,summer meal site,Moss- Camp Invention,9000 Gateway Campus Blvd,Monroeville,PA,,Allegheny,,4123735883.0,,40.42918208,-79.75767254,USDA Food and Nutrition Service,2019-07-08,2019-07-11,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,147033,summer meal site,Nicholas Field Playground,Rear Farnsworth Avenue And Craig Street,Clairton,PA,,Allegheny,,4126085837.0,,40.284495,-79.888014,USDA Food and Nutrition Service,2019-07-01,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149547,summer meal site,Yp East Hills,2291 Wilner Drive,Pittsburgh,PA,,Allegheny,,4125844802.0,,40.45434785,-79.86986037,USDA Food and Nutrition Service,2019-06-24,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149548,summer meal site,Yp Hub,711 W Commons,Pittsburgh,PA,,Allegheny,,4127222182.0,,40.45252104,-80.00780567,USDA Food and Nutrition Service,2019-06-24,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149400,summer meal site,Urban Pathways K5 College Charter School,925 Penn Avenue,Pittsburgh,PA,,Allegheny,,4125376459.0,,40.44408498,-79.99719658,USDA Food and Nutrition Service,2019-06-24,2019-07-19,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149359,summer meal site,Trautman Playground,Trautman St. And Emerson St.,Munhall,PA,,Allegheny,,4128491729.0,,40.385583000000004,-79.906239,USDA Food and Nutrition Service,2019-06-24,2019-07-18,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,86103,summer meal site,Fowler Pool,2438 Wilson Avenue,Pittsburgh,PA,,Allegheny,,4122443911x525,,40.46844434,-80.01379638,USDA Food and Nutrition Service,2019-06-17,2019-06-28,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,55407,summer meal site,Schenley Park,Boulevard Of The Allies (Anderson Playground - Across Street From Pool),Pittsburgh,PA,,Allegheny,,4122443911.0,,40.43582198,-79.95808742,USDA Food and Nutrition Service,2019-06-18,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,128906,summer meal site,Duquesne High School,169 Overland Street,Duquesne,PA,,Allegheny,,4122602389.0,,40.38015361,-79.85831202,USDA Food and Nutrition Service,2019-07-01,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,144897,summer meal site,Sto-Rox Jshs,1105 Valley St,Mckees Rocks,PA,,Allegheny,,4127713213x5217,,40.47059303,-80.07469505,USDA Food and Nutrition Service,2019-06-10,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,42373,summer meal site,Conroy Ed Ctr (Conroy Tmr Ctr),1398 Page Street,Pittsburgh,PA,,Allegheny,,4125293300.0,,40.45147527,-80.02468838,USDA Food and Nutrition Service,2019-06-17,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,46872,summer meal site,Roosevelt El Sch,200 The Blvd,Pittsburgh,PA,,Allegheny,,4125293300.0,,40.401382700000006,-79.98580752,USDA Food and Nutrition Service,2019-06-24,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,105826,summer meal site,Woolslair El Sch (Woolslair Elementary),501 40Th Street,Pittsburgh,PA,,Allegheny,,4125298808.0,,40.46339173,-79.95745681,USDA Food and Nutrition Service,2019-06-24,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,102721,summer meal site,Allegheny Traditional Middle Academy,810 Arch Street,Pittsburgh,PA,,Allegheny,,4123039376.0,,40.45427782,-80.00882679,USDA Food and Nutrition Service,2019-06-17,2019-06-21,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,40835,summer meal site,Academy At Westinghouse,1101 N. Murtland Street,Pittsburgh,PA,,Allegheny,,4125293306.0,,40.46076744,-79.90026357,USDA Food and Nutrition Service,2019-06-24,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,46329,summer meal site,Penn Hills Shs,309 Collins Drive,Pittsburgh,PA,,Allegheny,,4127937000.0,,40.46558714,-79.81216437,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,143541,summer meal site,Kelly Primary Sch,400 Kelly Avenue,Wilkinsburg,PA,,Allegheny,,4128712195x2198,,40.44066646,-79.89002159999998,USDA Food and Nutrition Service,2019-06-24,2019-08-30,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,104216,summer meal site,Langley Hs,2940 Sheraden Blvd.,Pittsburgh,PA,,Allegheny,,4125292145.0,,40.45433145,-80.05396282,USDA Food and Nutrition Service,2019-06-24,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,45033,summer meal site,M L King El Sch (Ala),50 Montgomery Place,Pittsburgh,PA,,Allegheny,,4125293300.0,,40.45475285,-80.00526627,USDA Food and Nutrition Service,2019-06-24,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,104945,summer meal site,Pittsburgh Arlington,800 Rectenwald Street,Pittsburgh,PA,,Allegheny,,4125297446.0,,40.40882571,-79.97978771,USDA Food and Nutrition Service,2019-06-24,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,44383,summer meal site,John Morrow Ii,3530 Fleming Avenue,Pittsburgh,PA,,Allegheny,,4125293300.0,,40.47905557,-80.03884867,USDA Food and Nutrition Service,2019-06-24,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,46434,summer meal site,Pittsburgh Obama 6-12,"515 N. Highland Ave,",Pittsburgh,PA,,Allegheny,,4125298766x7629,,40.46820113,-79.92175251,USDA Food and Nutrition Service,2019-06-24,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,144940,summer meal site,Sunnyside El Sch,4801 Stanton Ave,Pittsburgh,PA,,Allegheny,,4125293306.0,,40.48039512,-79.93404007,USDA Food and Nutrition Service,2019-07-08,2019-08-01,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,15132,summer meal site,South Avenue Methodist Summer Program,733 South Ave.,Wilkinsburg,PA,,Allegheny,,4122418072.0,,40.44168162,-79.88436148,USDA Food and Nutrition Service,2019-06-03,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,79256,summer meal site,Parents League For Emotional Adjustment - Plea,733 South Ave,Pittsburgh (Wilkinsburg),PA,,Allegheny,,4122418072x123,,40.44168162,-79.88436148,USDA Food and Nutrition Service,2019-07-08,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,147206,summer meal site,Port Vue Borough Building,1191 Romine Avenue,Port Vue,PA,,Allegheny,,4127370547.0,,40.34215298,-79.87121672,USDA Food and Nutrition Service,2019-06-17,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,144019,summer meal site,Mon View Heights,1D Midway Drive,West Mifflin,PA,,Allegheny,,4128867571.0,,40.39814096,-79.88470372,USDA Food and Nutrition Service,2019-06-10,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,146718,summer meal site,Larosa Boys & Girls Club,901 Ravine Street,Mckeesport,PA,,Allegheny,,4124000250.0,,40.348032200000006,-79.85307582,USDA Food and Nutrition Service,2019-06-17,2019-06-21,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,103365,summer meal site,Day Camp 1,One Heinz Street,Pittsburgh,PA,,Allegheny,,4122312377.0,,40.45449061,-79.99181303,USDA Food and Nutrition Service,2019-06-17,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,113429,summer meal site,Trinity Evangelical Lutheran Church,601 Brownsville Road,Pittsburgh,PA,,Allegheny,,4123819215.0,,40.4105759,-79.99023153,USDA Food and Nutrition Service,2019-06-17,2019-06-26,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,140964,summer meal site,Shadyside Boys & Girls Club,6 Brownell Place,Pittsburgh,PA,,Allegheny,,4125893004.0,,40.45474909,-79.93487512,USDA Food and Nutrition Service,2019-06-17,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,140048,summer meal site,Legacy Arts Project,7227 Tioga Street,Pittsburgh,PA,,Allegheny,,4124142993.0,,40.45391133,-79.89674016,USDA Food and Nutrition Service,2019-06-24,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,111682,summer meal site,Lawrenceville Boys And Girls Club,4600 Butler St.,Pittsburgh,PA,,Allegheny,,4126824013.0,,40.47320962,-79.95846740000002,USDA Food and Nutrition Service,2019-06-17,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,117192,summer meal site,Art In The Garden,527 N. Beautty Street (106 Meadow St. Tues. Wed. Thurs.),Pittsburgh,PA,,Allegheny,,4125925711.0,,40.46714216,-79.92379272,USDA Food and Nutrition Service,2019-06-24,2019-08-15,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,141906,summer meal site,17 Acres Playground,128 Jefferson Drive,Clairton,PA,,Allegheny,,4124199790.0,,40.28984582,-79.89336631,USDA Food and Nutrition Service,2019-07-01,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,142070,summer meal site,Avonworth Community Park,498 Camp Horne Road,Pittsburgh,PA,,Allegheny,,4126065446.0,,40.52252268,-80.08368941,USDA Food and Nutrition Service,2019-06-10,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
